Name,Address,Latitude,Longitude,Rating,Total Ratings,Place ID,Types,geometry,neighbourhood,neighbourhood_group,Popularity,Normalized Popularity
Christ Mural,"833 Dekalb Ave, Brooklyn, NY 11221, United States",40.6924821,-73.9431101,5.0,1.0,ChIJi85W-yNbwokRvPIfpLXBXs4,"tourist_attraction, point_of_interest, establishment",POINT (-73.9431101 40.6924821),Bedford-Stuyvesant,Brooklyn,4.092360920395101,0.2931552355446406
Milestone Park,"81st St. &, 18th Ave, Brooklyn, NY 11214, United States",40.609551,-73.9995829,3.9,174.0,ChIJoVXW5RFFwokRZGRD745X6CU,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9995829 40.609551),Bensonhurst,Brooklyn,4.030529195164251,0.24188969355750217
Awaze Corals,"1725 W 12th St, Brooklyn, NY 11223, United States",40.6046134,-73.98465999999999,0.0,0.0,ChIJvVrc9AJFwokRXr5uN8DutRE,"tourist_attraction, point_of_interest, establishment",POINT (-73.98465999999999 40.6046134),Gravesend,Brooklyn,4.0899849018621035,0.29118524558542763
McKinley Park,"JXGM+P9, Brooklyn, NY 11228, United States",40.6268125,-74.01656249999999,4.4,1164.0,ChIJlT2okERFwokR616KLhTmZ8I,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.01656249999999 40.6268125),Dyker Heights,Brooklyn,4.32339859800215,0.48471178224868733
Dahill Triangle,"62nd St &, 24th Ave, Brooklyn, NY 11204, United States",40.6128972,-73.97498929999999,4.1,42.0,ChIJk4zE4uZEwokRGoSjflvN_pU,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.97498929999999 40.6128972),Borough Park,Brooklyn,4.090976963470102,0.2920077776404335
Gravesend Park,"18th Ave. and 19th Avenue, Brooklyn, NY 11204, United States",40.6234499,-73.98428849999999,4.4,1012.0,ChIJL8VEbSdFwokR6HenY5nEnMA,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.98428849999999 40.6234499),Borough Park,Brooklyn,4.3150460778416955,0.4777865918001672
The Pacifier Tree,"1450 48th St, Brooklyn, NY 11219, United States",40.6334879,-73.9882162,4.3,13.0,ChIJ1XJGjStFwokRQ_2Syfvo6_Y,"tourist_attraction, point_of_interest, establishment",POINT (-73.9882162 40.6334879),Borough Park,Brooklyn,4.096896791167908,0.2969159889876898
New York Aquarium,"602 Surf Ave, Brooklyn, NY 11224, United States",40.57401580000001,-73.97590009999999,4.2,16477.0,ChIJcRMeDzZEwokR3NsXUDpO9UU,"aquarium, tourist_attraction, point_of_interest, establishment",POINT (-73.97590009999999 40.57401580000001),Brighton Beach,Brooklyn,4.197507220624671,0.3803334931314408
Marine Park,"Fillmore Ave, Brooklyn, NY 11229, United States",40.6055157,-73.9348698,4.6,4398.0,ChIJd5pPt3pDwokRdQveRDE63-g,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9348698 40.6055157),,,4.559241471236678,0.6802523833726489
Empire Fulton Ferry,"1 Water St, Brooklyn, NY 11201, United States",40.7042545,-73.9932122,4.8,544.0,ChIJgd20_jBawokRVhO1eBK6QgM,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9932122 40.7042545),DUMBO,Brooklyn,4.507099603143978,0.6370208364925616
Parks,"P, Bay Parkway, West 12th Street, Avenue, Stillwell Ave, Brooklyn, NY 11204, United States",40.6081073,-73.9863087,4.6,9.0,ChIJozmg2opFwokRsMoLptjgybE,"park, point_of_interest, establishment",POINT (-73.9863087 40.6081073),Bensonhurst,Brooklyn,4.101724379824357,0.3009186097788742
Wholesome Jewish Man 100,"1105 McDonald Ave, Brooklyn, NY 11230, United States",40.6264227,-73.9761327,0.0,0.0,ChIJ6YaeVdhFwokR8aOh_CD9AT4,"tourist_attraction, point_of_interest, establishment",POINT (-73.9761327 40.6264227),Midwood,Brooklyn,4.0899849018621035,0.29118524558542763
Torah Animal World,"1603 41st St, Brooklyn, NY 11218, United States",40.635452,-73.98051060000002,4.9,18.0,ChIJpc09L9VEwokR1BCmHvRnkAY,"museum, tourist_attraction, point_of_interest, establishment",POINT (-73.98051060000002 40.635452),Borough Park,Brooklyn,4.126435581278309,0.32140701004524985
Seth Low Playground,"P, Bay Parkway, West 12th Street, Avenue, Stillwell Ave, Brooklyn, NY 11204, United States",40.6081073,-73.9863087,4.3,1316.0,ChIJpylQ5xxFwokRvefLlEI0444,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9863087 40.6081073),Bensonhurst,Brooklyn,4.2527527871091415,0.4261383594462459
Bealin Square,"Bay Parkway &, Stillwell Ave, Brooklyn, NY 11214, United States",40.607501,-73.9876335,4.3,119.0,ChIJ11P3sxxFwokRAuXbjU-YxrM,"park, point_of_interest, establishment",POINT (-73.9876335 40.607501),Bensonhurst,Brooklyn,4.139868727567512,0.3325446181669283
Living Torah Museum,"1601 41st St, Brooklyn, NY 11218, United States",40.6355114,-73.9806093,4.7,137.0,ChIJpc09L9VEwokRSIUZr0BJOHo,"museum, tourist_attraction, point_of_interest, establishment",POINT (-73.9806093 40.6355114),Borough Park,Brooklyn,4.2510100819100645,0.4246934583664049
Friends of Historic New Utrecht,"1831 84th St, Brooklyn, NY 11214, United States",40.6079837,-74.0002848,5.0,1.0,ChIJJ17idA5FwokRbB_e_f-fbI0,"tourist_attraction, point_of_interest, establishment",POINT (-74.0002848 40.6079837),Bensonhurst,Brooklyn,4.092360920395101,0.2931552355446406
Park,"8001 17th Ave, Brooklyn, NY 11214, United States",40.6120336,-74.0011674,0.0,0.0,ChIJvTU9kIRFwokRjnjmioqKW0A,"park, point_of_interest, establishment",POINT (-74.0011674 40.6120336),Bensonhurst,Brooklyn,4.0899849018621035,0.29118524558542763
Manhattan Bridge,"Manhattan Brg, New York, NY 11201, United States",40.7074959,-73.99077419999999,4.6,6295.0,ChIJS1F1Oy5awokRz58BetNK5Xs,"tourist_attraction, point_of_interest, establishment",POINT (-73.99077419999999 40.7074959),,,4.570821361765961,0.6898534314093808
Benson Playground,"Bath Ave &, Bay 23rd St, Brooklyn, NY 11214, United States",40.6024999,-74.0022151,4.0,189.0,ChIJ67VgtgtFwokRKPuk7AC_rRQ,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.0022151 40.6024999),Bath Beach,Brooklyn,4.06020005693752,0.26649021706469966
Lt. Joseph Petrosino Playground,"New Utrecht Ave, Brooklyn, NY 11228, United States",40.6191399,-73.998498,4.3,691.0,ChIJ8xRFjz1FwokRR10nVO6kmZc,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.998498 40.6191399),Bensonhurst,Brooklyn,4.225232276338605,0.4033207218152894
The Green-Wood Cemetery,"500 25th St, Brooklyn, NY 11232, United States",40.6580754,-73.99476760000002,4.7,665.0,ChIJ5wpCzsJawokRZ_zEIYKrf60,"cemetery, tourist_attraction, point_of_interest, establishment",POINT (-73.99476760000002 40.6580754),,,4.477434797049975,0.6124253338331335
Shore Pkwy fishing,"1335 Shore Pkwy, Brooklyn, NY 11214, United States",40.5996178,-74.0087362,4.8,21.0,ChIJKUd0WN9FwokR-1npJ4tcJSM,"park, point_of_interest, establishment",POINT (-74.0087362 40.5996178),Bath Beach,Brooklyn,4.126983207224128,0.3218610543212878
Patrick O'Rourke Playground,"1117 81st St, Brooklyn, NY 11228, United States",40.6190771,-74.0140407,4.7,118.0,ChIJ11equmlFwokR_sjUa6nZYro,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.0140407 40.6190771),Dyker Heights,Brooklyn,4.233948465022647,0.4105474348866336
Dyker Heights Christmas Lights,"1072 80th St 1st. Floor, Brooklyn, NY 11228, United States",40.6201334,-74.015346,4.7,2157.0,ChIJa_cDuK5FwokR-VerysXOFVU,"tourist_attraction, store, point_of_interest, establishment",POINT (-74.015346 40.6201334),Dyker Heights,Brooklyn,4.608221438562947,0.7208623544209852
Lücks Spata House,"8324 14th Ave, Brooklyn, NY 11228, United States",40.6138966,-74.0105031,5.0,1.0,ChIJOyFJELRFwokRu5iOux945es,"tourist_attraction, point_of_interest, establishment",POINT (-74.0105031 40.6138966),Bensonhurst,Brooklyn,4.092360920395101,0.2931552355446406
Lefferts Historic House,"452 Flatbush Ave, Brooklyn, NY 11225, United States",40.66436909999999,-73.9637008,4.6,91.0,ChIJywXnlA1bwokR4M8y6jscPzQ,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9637008 40.66436909999999),,,4.188106199812523,0.37253897623307236
The Cyclone Roller Coaster at Luna Park in Coney Island,"801 Riegelmann Boardwalk, NY 11224, United States",40.57513549999999,-73.9776339,4.6,838.0,ChIJXVNm2TVEwokRwkHm634rjvc,"tourist_attraction, point_of_interest, establishment",POINT (-73.9776339 40.57513549999999),Brighton Beach,Brooklyn,4.440306747960101,0.5816419527708852
Barone Triangle,"Veterans Ave &, E 71st St, Brooklyn, NY 11234, United States",40.6200384,-73.9073921,4.3,9.0,ChIJjYmhujZDwokRTmfRnml-5as,"park, point_of_interest, establishment",POINT (-73.9073921 40.6200384),Bergen Beach,Brooklyn,4.094819008980368,0.29519327092381903
Bergen Beach,"Bergen Beach, Brooklyn, NY 11234, USA",40.6203822,-73.90680329999999,,,ChIJFW6ZqzZDwokR-rHtgGxcHgc,"colloquial_area, political",POINT (-73.90680329999999 40.6203822),Bergen Beach,Brooklyn,,
Bergen Beach Playground,"1424 E 71st St, Brooklyn, NY 11234, United States",40.6227137,-73.90996539999999,4.4,86.0,ChIJjydqsTVDwokRDsB8_bHjhi0,"point_of_interest, establishment",POINT (-73.90996539999999 40.6227137),Bergen Beach,Brooklyn,4.146953488272059,0.3384186916463883
Highland Park,"Jackie Robinson Pkwy, Brooklyn, NY 11208, United States",40.6887278,-73.8862997,4.5,4230.0,ChIJF1inp8xdwokRIG9nBQYpooQ,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8862997 40.6887278),,,4.466039512686757,0.6029773453321358
Washington Park,"4th St. &, 5th Ave, 11215, United States",40.6732383,-73.9852861,4.6,578.0,ChIJ1au58AlbwokRQqiDAOXYSEg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9852861 40.6732383),Park Slope,Brooklyn,4.397056492199295,0.5457825651445182
MUSEUM OF ICE CREAM,"558 Broadway, New York, NY 10012, United States",40.7238545,-73.99791669999999,4.1,5940.0,ChIJdTjUE-dZwokRKLMbPjzr1b8,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.99791669999999 40.7238545),SoHo,Manhattan,4.099394848546556,0.29898716304846873
The Staten Island September 11th Memorial,"Bank St, Staten Island, NY 10301, United States",40.6468129,-74.07651,4.6,326.0,ChIJv8Jw0dRPwokRqD0nRM0kuMA,"tourist_attraction, park, point_of_interest, establishment",POINT (-74.07651 40.6468129),St. George,Staten Island,4.324822362304129,0.4858922450019161
Liberty State Park,"1 Audrey Zapp Dr, Jersey City, NJ 07305, United States",40.7018802,-74.05293429999999,4.7,28554.0,ChIJo8sCS5NQwokRzK_a4MI1YL0,"tourist_attraction, park, point_of_interest, establishment",POINT (-74.05293429999999 40.7018802),,,4.69194685625212,0.7902802608421603
Hudson River Park Trust,"353 West St, New York, NY 10011, United States",40.729387,-74.0118648,4.7,6130.0,ChIJ5aLwb5dZwokR4EzyKJoh3mQ,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.0118648 40.729387),West Village,Manhattan,4.664215944795965,0.7672881770811233
Liberty Science Center,"222 Jersey City Blvd, Jersey City, NJ 07305, United States",40.7082308,-74.0546336,4.5,8492.0,ChIJiQZDT8BQwokRfboQg91JUPY,"tourist_attraction, museum, point_of_interest, establishment",POINT (-74.0546336 40.7082308),,,4.482350037470287,0.6165006279188732
Liberty Park,"155 Cedar St, New York, NY 10006, United States",40.71044029999999,-74.01385119999999,4.7,3479.0,ChIJHZVqcxpawokRX5hEnFNG5DA,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.01385119999999 40.71044029999999),Financial District,Manhattan,4.639646265866698,0.7469171151051531
Queens Museum,"Flushing Meadows Corona Park, Building, Queens, NY 11368, United States",40.745914,-73.8467247,4.5,3063.0,ChIJmWMJBtBfwokR5qK7waLcgAM,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.8467247 40.745914),,,4.45453533599748,0.5934390726915184
Grove Alley Street Art,"1 Grove Pl, Brooklyn, NY 11201, United States",40.6888458,-73.98216769999999,2.3,3.0,ChIJqb84oRhbwokRaHMC67MzncI,"tourist_attraction, point_of_interest, establishment",POINT (-73.98216769999999 40.6888458),Downtown Brooklyn,Brooklyn,4.07603696756188,0.2796208195754413
Mosaic House,"108 Wyckoff St, Brooklyn, NY 11237, United States",40.6854697,-73.98965400000002,4.5,48.0,ChIJQWYyklFawokRdCmLssc0BLw,"tourist_attraction, point_of_interest, establishment",POINT (-73.98965400000002 40.6854697),Boerum Hill,Brooklyn,4.135754029096101,0.32913306452738533
Brooklyn Bridge Park Visitor Center,"11 Montague St, Brooklyn, NY 11201, United States",40.6958017,-73.99910109999999,5.0,1.0,ChIJ8WxTbBRbwokRvEqPoOb6TDI,"tourist_attraction, point_of_interest, establishment",POINT (-73.99910109999999 40.6958017),Brooklyn Heights,Brooklyn,4.092360920395101,0.2931552355446406
Start Brooklyn Bridge Promenade,"55 Tillary St, Brooklyn, NY 11201, United States",40.696386,-73.988733,4.7,19.0,ChIJASfov9BbwokRWZQslK8DO-Y,"tourist_attraction, point_of_interest, establishment",POINT (-73.988733 40.696386),Downtown Brooklyn,Brooklyn,4.118888360377365,0.31514950439521366
Pier 88,"411 Bergen St, Brooklyn, NY 11217, United States",40.68178390000001,-73.97748519999999,0.0,0.0,ChIJaR8fgORbwokRsU4HvuuRgls,"tourist_attraction, point_of_interest, establishment",POINT (-73.97748519999999 40.68178390000001),Park Slope,Brooklyn,4.0899849018621035,0.29118524558542763
Nicholas Naquan Heyward Jr. Park,"160 Wyckoff St, Brooklyn, NY 11217, United States",40.6846405,-73.98784719999999,4.3,90.0,ChIJy0XCMFJawokR69Q45lYppTM,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.98784719999999 40.6846405),Gowanus,Brooklyn,4.130030153625685,0.3243873198928599
Union Street Bridge,"501 Union St, Brooklyn, NY 11217, United States",40.6794905,-73.9883628,4.1,17.0,ChIJf_I5LFRawokRtbVmRavIHdM,"tourist_attraction, point_of_interest, establishment",POINT (-73.9883628 40.6794905),Gowanus,Brooklyn,4.090411610304069,0.29153903547995474
Squibb Park,"Middagh St, Brooklyn, NY 11201, United States",40.70108400000001,-73.995465,4.5,95.0,ChIJZeVV2zlawokRIJl1MP2pPQM,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.995465 40.70108400000001),Brooklyn Heights,Brooklyn,4.171644093315144,0.358890015142511
Henry Ward Beecher Statue,"Cadman Plaza near, Johnson St, Brooklyn, NY 11201, United States",40.6948855,-73.9901029,4.4,10.0,ChIJ-ZbHmUlawokRQbMVdGMlSeY,"tourist_attraction, point_of_interest, establishment",POINT (-73.9901029 40.6948855),Downtown Brooklyn,Brooklyn,4.097893450283989,0.2977423329004875
The Invisible Dog Art Center,"51 Bergen St, Brooklyn, NY 11201, United States",40.6871604,-73.9912016,4.7,137.0,ChIJXSZQKE5awokRZ8h76dTU9gc,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9912016 40.6871604),Cobble Hill,Brooklyn,4.2510100819100645,0.4246934583664049
Brooklyn Commons Christmas Tree,"2 MetroTech Center, Brooklyn, NY 11201, United States",40.6937415,-73.9856873,0.0,0.0,ChIJH1IhCwBbwokRB5mFZK1Qf1Q,"tourist_attraction, point_of_interest, establishment",POINT (-73.9856873 40.6937415),Downtown Brooklyn,Brooklyn,4.0899849018621035,0.29118524558542763
Brooklyn Borough Hall,"209 Joralemon St, Brooklyn, NY 11201, United States",40.6928442,-73.990303,4.5,182.0,ChIJRzJqIE1awokRz3UG3VkZejI,"tourist_attraction, local_government_office, point_of_interest, establishment",POINT (-73.990303 40.6928442),Downtown Brooklyn,Brooklyn,4.222294738495255,0.400885168398579
Boerum Park,"364 Warren St, Brooklyn, NY 11201, United States",40.684639,-73.99032869999999,4.3,107.0,ChIJNTgCmVFawokRRISDSiGrLGQ,"park, point_of_interest, establishment",POINT (-73.99032869999999 40.684639),Carroll Gardens,Brooklyn,4.135939125790028,0.3292865307665814
North Pacific Playground,"473 Pacific St, Brooklyn, NY 11217, United States",40.6852708,-73.98213059999999,4.0,31.0,ChIJh3v5Wq1bwokRyKSRU8Jkeiw,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.98213059999999 40.6852708),Boerum Hill,Brooklyn,4.083230587194488,0.28558514950377695
Abolitionist Place,"110 Willoughby St, Brooklyn, NY 11201, United States",40.6919983,-73.98389499999999,5.0,2.0,ChIJMYuSfg5bwokRUIFM9Ns9VPI,"park, point_of_interest, establishment",POINT (-73.98389499999999 40.6919983),Downtown Brooklyn,Brooklyn,4.094724563831572,0.2951149651394826
Dekalb Market Hall,"445 Albee Square W, Brooklyn, NY 11201, United States",40.6907617,-73.98305739999999,4.6,4655.0,ChIJYdQQqUxawokRgEb3GR9Qqhw,"tourist_attraction, restaurant, point_of_interest, food, establishment",POINT (-73.98305739999999 40.6907617),Downtown Brooklyn,Brooklyn,4.5613210705799725,0.6819766080655884
Sixteen Sycamores Playground,"358 Schermerhorn St, Brooklyn, NY 11217, United States",40.68675169999999,-73.9811508,4.1,120.0,ChIJ0Xzi7LJbwokRkgk2VH_lxXw,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9811508 40.68675169999999),Boerum Hill,Brooklyn,4.092378949225744,0.29317018349847634
Boerum Hill Historic District,"Boerum Hill Historic District, Brooklyn, NY 11217, USA",40.6841994,-73.9839528,,,ChIJ1XHRxFJawokR63I5RlNe0gs,"colloquial_area, political",POINT (-73.9839528 40.6841994),Boerum Hill,Brooklyn,,
University Place,"Flatbush Ave &, Fleet St, Brooklyn, NY 11201, United States",40.6909934,-73.98165259999999,4.0,9.0,ChIJ7ZseorRbwokR75mUtf_2eYA,"park, point_of_interest, establishment",POINT (-73.98165259999999 40.6909934),Fort Greene,Brooklyn,4.087913638136378,0.28946793206876315
Thomas Greene Playground,"225 Nevins St, Brooklyn, NY 11217, United States",40.6802801,-73.9852314,4.2,159.0,ChIJbxjFjVRawokRomfivipNUes,"tourist_attraction, point_of_interest, establishment",POINT (-73.9852314 40.6802801),Gowanus,Brooklyn,4.12231835954034,0.3179933643303651
SukSiam Studio,"177 Court St, Brooklyn, NY 11201, United States",40.6880876,-73.9927941,0.0,0.0,ChIJAUGXFUhbwokRtToaiuCja0U,"park, point_of_interest, establishment",POINT (-73.9927941 40.6880876),Cobble Hill,Brooklyn,4.0899849018621035,0.29118524558542763
David Foulke Memorial Garden,"248-250 Bergen St, Brooklyn, NY 11217, United States",40.6841764,-73.9842146,5.0,1.0,ChIJvZ2w3VJawokRFYvEF37JPVA,"park, point_of_interest, establishment",POINT (-73.9842146 40.6841764),Boerum Hill,Brooklyn,4.092360920395101,0.2931552355446406
Korean War Veterans Plaza,"Cadman Plaza E., Cadman Plaza W, Tillary St, Brooklyn, NY 11201, United States",40.6955362,-73.9904911,4.4,111.0,ChIJn8h9v0lawokRCboP-Ls7sW8,"park, point_of_interest, establishment",POINT (-73.9904911 40.6955362),Downtown Brooklyn,Brooklyn,4.159785461483414,0.3490578588213057
Triumph of the Human Spirit,"Duane St. &, Centre St, New York, NY 10013, United States",40.71444899999999,-74.0028846,4.4,22.0,ChIJh2qU58JbwokRr-_PIxzaCWc,"tourist_attraction, point_of_interest, establishment",POINT (-74.0028846 40.71444899999999),Civic Center,Manhattan,4.106866912156741,0.30518235474509975
Federal Hall,"26 Wall St, New York, NY 10005, United States",40.7073993,-74.0102088,4.5,2298.0,ChIJAaIFAxdawokR8txc3YPbD3A,"museum, tourist_attraction, point_of_interest, establishment",POINT (-74.0102088 40.7073993),Financial District,Manhattan,4.441557549444523,0.582679009650308
Washington Square Park,"Washington Square, New York, NY 10012, United States",40.7308838,-73.997332,4.6,26815.0,ChIJjX494pBZwokRGH620d9eYfo,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.997332 40.7308838),Greenwich Village,Manhattan,4.592836497867828,0.7081064864546528
Main Street Park,"Brooklyn, NY 11201, United States",40.7044879,-73.990022,4.7,2771.0,ChIJE07VnDFawokRV4_29WBim6w,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.990022 40.7044879),DUMBO,Brooklyn,4.626093952588432,0.7356807039780839
Brooklyn Bridge Park Greenway,"1 Brooklyn Bridge Park Greenway, Brooklyn, NY 11201, United States",40.7020318,-73.9972952,4.9,15.0,ChIJef3z46hbwokR3McPd4cVbAY,"tourist_attraction, point_of_interest, establishment",POINT (-73.9972952 40.7020318),Brooklyn Heights,Brooklyn,4.120590006325752,0.31656036268015686
Pier 3 Greenway Terrace,"Furman St, Brooklyn, NY 11201, United States",40.6979351,-73.99812399999999,4.7,75.0,ChIJRzlMcEdawokR_9WOeQn_gkw,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.99812399999999 40.6979351),Brooklyn Heights,Brooklyn,4.1900967888650404,0.37418940125792743
Pebble Beach,"65 Plymouth St, Brooklyn, NY 11201, United States",40.7043517,-73.99057119999999,4.8,803.0,ChIJ_5VyoV9bwokR__6-kSnld1A,"tourist_attraction, point_of_interest, establishment",POINT (-73.99057119999999 40.7043517),DUMBO,Brooklyn,4.571117495790146,0.6900989602409637
Brooklyn Grange @ Sunset Park,"850 Third Avenue. Roof, Brooklyn, NY 11232, United States",40.659168,-74.0045225,4.6,33.0,ChIJPas8ondbwokRYYJ_kR9gd0A,"tourist_attraction, point_of_interest, establishment",POINT (-74.0045225 40.659168),Sunset Park,Brooklyn,4.130540319304394,0.3248103053412623
The Granite Prospect,"334 Furman St, Brooklyn, NY 11201, United States",40.7006247,-73.99686129999999,4.8,289.0,ChIJg01JnDlawokRx8bPupQNm60,"tourist_attraction, landmark, point_of_interest, establishment",POINT (-73.99686129999999 40.7006247),Brooklyn Heights,Brooklyn,4.395788722073507,0.5447314393289122
5hr Experience Tour,"4623 8th Ave, Brooklyn, NY 11220, United States",40.6428067,-74.00195959999999,0.0,0.0,ChIJw4_RISBbwokRBKpmh6K-3F8,"tourist_attraction, point_of_interest, establishment",POINT (-74.00195959999999 40.6428067),Sunset Park,Brooklyn,4.0899849018621035,0.29118524558542763
Brooklyn Bridge Park - Pier 1,"2 Furman St, Brooklyn, NY 11201, United States",40.703045,-73.9956072,4.8,1348.0,ChIJH5q1BzpawokR4ffTuJzssbQ,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9956072 40.703045),Brooklyn Heights,Brooklyn,4.643222099717528,0.7498818886050729
Brooklyn Bridge Park Pier 5,"334 Furman St, Brooklyn, NY 11201, United States",40.6948689,-74.0017282,4.8,1776.0,ChIJ7xUqN0FawokRZ375s2i4ysg,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.0017282 40.6948689),Brooklyn Heights,Brooklyn,4.67431614110812,0.7756623900953317
Brooklyn Bridge Park Pier 3 Plaza,"334 Furman St, Brooklyn, NY 11201, United States",40.6980329,-73.9996841,4.9,216.0,ChIJ_7tbbCBbwokREZYfdi-Y1iE,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9996841 40.6980329),Brooklyn Heights,Brooklyn,4.382565606206226,0.5337679703465416
Captain America Statue,"850 3rd Ave, Brooklyn, NY 11232, United States",40.6591523,-74.00463409999999,4.7,106.0,ChIJXREvJ8BawokRbrR0EhtMh5Q,"tourist_attraction, point_of_interest, establishment",POINT (-74.00463409999999 40.6591523),Sunset Park,Brooklyn,4.222488181375663,0.4010455545768824
Granite Terrace,"Brooklyn Bridge Park Greenway, Brooklyn, NY 11201, United States",40.6979571,-73.9981103,4.5,11.0,ChIJEceTLw5bwokRCbuFLz3YHf4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9981103 40.6979571),Brooklyn Heights,Brooklyn,4.101461151428304,0.30070036346050505
Alben Square,"4518 11th Ave #2423, Brooklyn, NY 11219, United States",40.6394184,-73.9946186,3.7,38.0,ChIJT9qtn9JawokR66h1QyxYqSk,"park, point_of_interest, establishment",POINT (-73.9946186 40.6394184),Borough Park,Brooklyn,4.054700553598389,0.2619305024798647
Brooklyn Bridge Park Conservancy,"334 Furman St, Brooklyn, NY 11201, United States",40.694207,-73.99926719999999,4.5,16.0,ChIJT26ZvUZawokRRtSJe35kW1Y,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.99926719999999 40.694207),Brooklyn Heights,Brooklyn,4.106467920882722,0.304851545539399
Tomb of Secrets on Bay Grove Hill,"Bay Grove Path, Brooklyn, NY 11218, United States",40.6565942,-73.99390009999999,0.0,0.0,ChIJKa173qhbwokRzXCkAHKV8gE,"tourist_attraction, point_of_interest, establishment",POINT (-73.99390009999999 40.6565942),,,4.0899849018621035,0.29118524558542763
Little Stone Pier,"644 Coney Island Ave, Brooklyn, NY 11235, United States",40.5739558,-73.9590406,4.5,8.0,ChIJTVc7Qu5FwokR_EAAgxloHUI,"tourist_attraction, point_of_interest, establishment",POINT (-73.9590406 40.5739558),Brighton Beach,Brooklyn,4.098395467977753,0.2981585627414284
Schloss Triangle,"89-91 Neptune Ave, Brooklyn, NY 11235, United States",40.5827631,-73.9570035,3.8,8.0,ChIJM9iYe2hEwokRZkVVefi7jdE,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9570035 40.5827631),Brighton Beach,Brooklyn,4.084036493618779,0.286253337711011
Brighton Beach Playground,"Brighton 2nd St. &, Brightwater Ct, 11235, United States",40.575306,-73.9652261,4.2,439.0,ChIJp6LkskBEwokRe7LckkD4ekQ,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9652261 40.575306),Brighton Beach,Brooklyn,4.1488114890515515,0.33995918589295154
Sixteen Lindens Triangle,"Bay Ct, Brooklyn, NY 11235, United States",40.5843169,-73.9523724,4.4,16.0,ChIJDcHit2VEwokR6AAX2fodFvk,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9523724 40.5843169),Sheepshead Bay,Brooklyn,4.10244782038021,0.30151842438946136
Babi Yar Triangle Playground,"Brighton 14th St. &, Corbin Pl, Brooklyn, NY 11235, United States",40.5793496,-73.9546043,4.0,96.0,ChIJN4g-OWlEwokRd1i0SEKSLf4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9546043 40.5793496),Brighton Beach,Brooklyn,4.071912620316577,0.27620126600348127
Century Playground,"West Brighton Ave &, W 2nd St, Brooklyn, NY 11224, United States",40.57703619999999,-73.970045,4.3,156.0,ChIJU6ONxkdEwokRgKaa5iCoQnM,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.970045 40.57703619999999),Brighton Beach,Brooklyn,4.150881473069374,0.3416754383860234
Brooklyn and Manhattan Bridges Lookout,"1 Old, Dock St, Brooklyn, NY 11201, United States",40.7046753,-73.99230100000001,4.9,11.0,ChIJabxD9mBbwokRzS5D8CFan68,"tourist_attraction, point_of_interest, establishment",POINT (-73.99230100000001 40.7046753),DUMBO,Brooklyn,4.112657080181485,0.3099830634569598
New York City Elevated View Point,"80 Furman St, Brooklyn, NY 11201, United States",40.7009367,-73.9960363,4.8,20.0,ChIJ83VC8WpbwokRgvY-_WjTveg,"tourist_attraction, point_of_interest, establishment",POINT (-73.9960363 40.7009367),Brooklyn Heights,Brooklyn,4.1253090360978195,0.3204729757928468
John Street Park,"John St, Brooklyn, NY 11201, United States",40.70494160000001,-73.98748599999999,4.8,194.0,ChIJIcuePzJawokRqKe8skYH2YU,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.98748599999999 40.70494160000001),DUMBO,Brooklyn,4.32912193144327,0.4894570774791967
